Date,State_Name,District_Name,Pincode,Total_Enrolments,Total_Updates,Age_Group_0_18,Age_Group_19_40,Age_Group_41_60,Age_Group_60_Plus
2023-06-28,Gujarat,Gujarat_District_7,101518,4890,796,1436,2388,1005,61
2023-06-28,Madhya Pradesh,Madhya_District_7,720536,3961,700,1057,1594,854,456
2023-06-28,Bihar,Bihar_District_4,837959,3279,813,951,1454,804,70
2023-06-28,Andhra Pradesh,Andhra_District_5,731448,3789,804,1068,1817,787,117
2023-06-28,Telangana,Telangana_District_2,396562,3780,791,807,1567,937,469
2023-06-28,Kerala,Kerala_District_3,956620,3425,567,705,1447,775,498
2023-06-28,Odisha,Odisha_District_4,573245,2068,392,425,834,420,389
2023-06-28,Assam,Assam_District_7,816758,1593,335,318,669,363,243
2023-06-29,Maharashtra,Maharashtra_District_6,782447,8302,1341,2355,3980,1827,140
2023-06-29,Uttar Pradesh,Uttar_District_6,450999,12385,1363,2622,5694,2680,1389
2023-06-29,Karnataka,Karnataka_District_4,163161,5796,738,1236,2606,1314,640
2023-06-29,Tamil Nadu,Tamil_District_4,178257,6676,1404,1821,2853,1529,473
2023-06-29,Delhi,Delhi_District_3,231886,10890,2918,2204,4523,2419,1744
2023-06-29,West Bengal,West_District_5,215117,5194,1040,1125,2346,1142,581
2023-06-29,Rajasthan,Rajasthan_District_4,213156,4378,503,962,1758,1076,582
2023-06-29,Gujarat,Gujarat_District_2,492848,4588,884,1130,1993,1130,335
2023-06-29,Madhya Pradesh,Madhya_District_5,789007,3876,824,836,1839,927,274
2023-06-29,Bihar,Bihar_District_4,897260,3015,692,630,1459,750,176
2023-06-29,Andhra Pradesh,Andhra_District_3,657045,3742,567,1023,1792,782,145
2023-06-29,Telangana,Telangana_District_4,119653,3759,965,1079,1861,868,-49
2023-06-29,Kerala,Kerala_District_5,529892,2813,721,703,1402,582,126
2023-06-29,Odisha,Odisha_District_6,678821,2853,521,808,1323,628,94
2023-06-29,Assam,Assam_District_2,457389,2124,543,633,958,524,9
2023-06-30,Maharashtra,Maharashtra_District_2,499783,8452,905,2133,3545,1827,947
2023-06-30,Uttar Pradesh,Uttar_District_5,920083,11715,2314,2858,5608,2641,608
2023-06-30,Karnataka,Karnataka_District_6,241265,6222,1603,1418,2978,1536,290
2023-06-30,Tamil Nadu,Tamil_District_6,210242,7203,1254,2132,3336,1519,216
2023-06-30,Delhi,Delhi_District_6,673134,13326,2562,3103,6061,2719,1443
2023-06-30,West Bengal,West_District_1,523173,4823,1228,1268,2326,1185,44
2023-06-30,Rajasthan,Rajasthan_District_5,420493,4178,950,1164,1736,929,349
2023-06-30,Gujarat,Gujarat_District_4,205409,4822,1277,1392,2103,1202,125
2023-06-30,Madhya Pradesh,Madhya_District_2,290550,4267,701,1033,1867,1032,335
2023-06-30,Bihar,Bihar_District_2,700564,3480,1022,928,1684,726,142
2023-06-30,Andhra Pradesh,Andhra_District_6,673966,3567,862,928,1667,871,101
2023-06-30,Telangana,Telangana_District_2,994929,3016,406,624,1268,653,471
2023-06-30,Kerala,Kerala_District_7,345807,2639,514,761,1131,569,178
2023-06-30,Odisha,Odisha_District_1,464963,2837,590,643,1152,674,368
2023-06-30,Assam,Assam_District_4,277660,2461,671,509,1083,518,351
2023-07-01,Maharashtra,Maharashtra_District_3,355568,6475,819,1871,2863,1395,346
2023-07-01,Uttar Pradesh,Uttar_District_7,619353,9756,1553,2102,4211,2387,1056
2023-07-01,Karnataka,Karnataka_District_5,995866,4561,636,1139,2120,961,341
2023-07-01,Tamil Nadu,Tamil_District_1,753573,5017,742,1028,2244,1234,511
2023-07-01,Delhi,Delhi_District_5,670937,3483,567,809,1546,840,288
2023-07-01,West Bengal,West_District_2,625481,3727,820,941,1624,783,379
2023-07-01,Rajasthan,Rajasthan_District_7,431587,3416,696,957,1403,743,313
2023-07-01,Gujarat,Gujarat_District_1,139685,4393,451,1010,2017,955,411
2023-07-01,Madhya Pradesh,Madhya_District_6,232081,3055,553,756,1491,719,89
2023-07-01,Bihar,Bihar_District_2,498495,2544,396,650,1239,511,144
2023-07-01,Andhra Pradesh,Andhra_District_5,874338,2904,754,802,1356,625,121
2023-07-01,Telangana,Telangana_District_2,618264,2496,601,526,1034,516,420
2023-07-01,Kerala,Kerala_District_5,978079,2127,464,476,1026,426,199
2023-07-01,Odisha,Odisha_District_2,178474,2386,682,622,1129,534,101
2023-07-01,Assam,Assam_District_7,494010,1427,412,329,713,329,56
2023-07-02,Maharashtra,Maharashtra_District_5,318001,5896,1281,1667,2376,1193,660
2023-07-02,Uttar Pradesh,Uttar_District_5,543922,9482,1263,2417,3890,2139,1036
2023-07-02,Karnataka,Karnataka_District_1,937890,4991,603,1226,2073,1104,588
2023-07-02,Tamil Nadu,Tamil_District_2,964449,5772,770,1256,2708,1159,649
2023-07-02,Delhi,Delhi_District_7,615908,2838,679,807,1158,675,198
2023-07-02,West Bengal,West_District_7,660534,3410,702,887,1376,698,449
2023-07-02,Rajasthan,Rajasthan_District_1,229865,3619,637,1062,1539,804,214
2023-07-02,Gujarat,Gujarat_District_1,265119,4151,633,934,1688,906,623
2023-07-02,Madhya Pradesh,Madhya_District_4,328090,3514,543,1042,1419,740,313
2023-07-02,Bihar,Bihar_District_2,433552,1998,318,556,823,412,207
2023-07-02,Andhra Pradesh,Andhra_District_5,387935,3044,441,774,1236,743,291
2023-07-02,Telangana,Telangana_District_6,298204,2447,352,723,1218,515,-9
2023-07-02,Kerala,Kerala_District_4,911447,2131,539,629,1019,524,-41
2023-07-02,Odisha,Odisha_District_2,973905,1516,160,440,648,373,55
2023-07-02,Assam,Assam_District_6,280073,1400,371,287,609,313,191
2023-07-03,Maharashtra,Maharashtra_District_4,662979,10190,1584,2090,5023,2183,894
2023-07-03,Uttar Pradesh,Uttar_District_5,234863,15452,1830,3627,7598,3433,794
2023-07-03,Karnataka,Karnataka_District_3,642501,8238,1869,1722,3743,1912,861
2023-07-03,Tamil Nadu,Tamil_District_2,359635,9455,1386,2370,4150,1961,974
2023-07-03,Delhi,Delhi_District_2,741955,5631,1507,1256,2732,1170,473
2023-07-03,West Bengal,West_District_1,279416,6621,1133,1974,3285,1562,-200
2023-07-03,Rajasthan,Rajasthan_District_2,890026,6079,717,1676,2443,1341,619
2023-07-03,Gujarat,Gujarat_District_1,991937,6568,1121,1539,2882,1525,622
2023-07-03,Madhya Pradesh,Madhya_District_1,950098,5122,1290,1087,2339,1030,666
2023-07-03,Bihar,Bihar_District_7,904678,4238,559,1049,2041,897,251
2023-07-03,Andhra Pradesh,Andhra_District_7,183751,5167,1313,1413,2541,1261,-48
2023-07-03,Telangana,Telangana_District_7,517711,4264,821,1157,1741,1007,359
2023-07-03,Kerala,Kerala_District_3,751252,4318,487,1208,1850,1066,194
2023-07-03,Odisha,Odisha_District_1,900931,3585,704,852,1609,892,232
2023-07-03,Assam,Assam_District_5,496446,3048,882,914,1299,616,219
2023-07-04,Maharashtra,Maharashtra_District_3,398350,10800,1816,3193,4371,2304,932
2023-07-04,Uttar Pradesh,Uttar_District_1,843688,15133,1696,3345,6855,3715,1218
2023-07-04,Karnataka,Karnataka_District_4,391109,8220,1116,1914,3522,1813,971
2023-07-04,Tamil Nadu,Tamil_District_6,249533,9123,1797,2222,4139,1947,815
2023-07-04,Delhi,Delhi_District_6,343252,5594,980,1660,2604,1244,86
2023-07-04,West Bengal,West_District_2,236976,6863,1132,1799,3187,1572,305
2023-07-04,Rajasthan,Rajasthan_District_5,430887,5953,1019,1343,2453,1226,931
2023-07-04,Gujarat,Gujarat_District_4,937206,6885,808,1899,3199,1437,350
2023-07-04,Madhya Pradesh,Madhya_District_6,828256,4760,1176,1347,2051,1073,289
2023-07-04,Bihar,Bihar_District_5,873438,3825,430,1141,1840,939,-95
2023-07-04,Andhra Pradesh,Andhra_District_1,828508,4927,539,1117,2006,1209,595
2023-07-04,Telangana,Telangana_District_7,456097,4108,720,995,1761,844,508
2023-07-04,Kerala,Kerala_District_5,701295,3491,893,746,1548,854,343
2023-07-04,Odisha,Odisha_District_6,741238,3557,721,1040,1625,776,116
2023-07-04,Assam,Assam_District_6,946796,2717,455,600,1175,554,388
2023-07-05,Maharashtra,Maharashtra_District_2,463859,10172,1231,2076,4890,2480,726
2023-07-05,Uttar Pradesh,Uttar_District_1,418782,15617,2663,3845,6556,3812,1404
2023-07-05,Karnataka,Karnataka_District_2,382305,7820,2248,2185,3860,1676,99
2023-07-05,Tamil Nadu,Tamil_District_6,309674,9394,1211,2424,3927,2135,908
2023-07-05,Delhi,Delhi_District_7,507131,5394,1508,1085,2206,1297,806
2023-07-05,West Bengal,West_District_4,266122,6077,1041,1313,2989,1458,317
2023-07-05,Rajasthan,Rajasthan_District_3,861808,5538,1468,1254,2425,1127,732
2023-07-05,Gujarat,Gujarat_District_5,133051,6904,943,1581,3320,1576,427
2023-07-05,Madhya Pradesh,Madhya_District_7,832843,5306,1031,1282,2396,1204,424
2023-07-05,Bihar,Bihar_District_3,755538,3609,559,721,1553,801,534
2023-07-05,Andhra Pradesh,Andhra_District_4,491218,4865,686,1237,2163,1063,402
2023-07-05,Telangana,Telangana_District_6,165092,4275,524,998,1786,937,554
2023-07-05,Kerala,Kerala_District_4,173191,4358,498,901,2043,981,433
2023-07-05,Odisha,Odisha_District_3,290060,3094,736,815,1533,634,112
2023-07-05,Assam,Assam_District_5,914127,2888,504,829,1194,701,164
2023-07-06,Maharashtra,Maharashtra_District_2,805770,10210,2887,3050,4771,2419,-30
2023-07-06,Uttar Pradesh,Uttar_District_7,969210,15507,2408,3458,7560,3172,1317
2023-07-06,Karnataka,Karnataka_District_5,954859,8218,1125,2170,3610,1712,726
2023-07-06,Tamil Nadu,Tamil_District_6,120705,9434,1300,2308,4514,2326,286
2023-07-06,Delhi,Delhi_District_5,616387,5534,1003,1459,2478,1378,219
2023-07-06,West Bengal,West_District_2,204306,6761,728,1434,2957,1608,762
2023-07-06,Rajasthan,Rajasthan_District_6,364367,6290,1104,1317,2808,1427,738
2023-07-06,Gujarat,Gujarat_District_2,207829,6879,1246,1400,3265,1703,511
2023-07-06,Madhya Pradesh,Madhya_District_3,334178,5041,583,1140,2402,1244,255
2023-07-06,Bihar,Bihar_District_4,713279,4333,751,1261,1753,1046,273
2023-07-06,Andhra Pradesh,Andhra_District_5,841451,4825,637,1012,2168,1157,488
2023-07-06,Telangana,Telangana_District_3,975396,4192,689,1167,1958,955,112
2023-07-06,Kerala,Kerala_District_7,237530,4378,1263,1144,1804,944,486
2023-07-06,Odisha,Odisha_District_4,408681,3471,775,1029,1453,763,226
2023-07-06,Assam,Assam_District_2,287089,2213,624,578,904,515,216
2023-07-07,Maharashtra,Maharashtra_District_4,665473,10523,3028,2596,4971,2570,386
2023-07-07,Uttar Pradesh,Uttar_District_5,219432,15651,2869,3449,6546,3388,2268
2023-07-07,Karnataka,Karnataka_District_2,576489,7687,1703,2099,3361,1824,403
2023-07-07,Tamil Nadu,Tamil_District_4,813505,9153,1813,2555,4144,2003,451
2023-07-07,Delhi,Delhi_District_7,124062,5477,1242,1555,2434,1201,287
2023-07-07,West Bengal,West_District_7,996253,6869,1968,2055,3307,1561,-54
2023-07-07,Rajasthan,Rajasthan_District_3,949052,5574,1542,1251,2336,1248,739
2023-07-07,Gujarat,Gujarat_District_5,350185,6176,1729,1426,2657,1331,762
2023-07-07,Madhya Pradesh,Madhya_District_5,244824,4812,963,1046,2100,1081,585
2023-07-07,Bihar,Bihar_District_1,229309,3632,363,941,1798,810,83
2023-07-07,Andhra Pradesh,Andhra_District_2,312925,5493,698,1638,2334,1200,321
2023-07-07,Telangana,Telangana_District_3,659962,4523,475,1261,2217,929,116
2023-07-07,Kerala,Kerala_District_2,964294,3577,702,880,1674,788,235
2023-07-07,Odisha,Odisha_District_4,727120,3626,393,743,1586,727,570
2023-07-07,Assam,Assam_District_4,541158,2461,455,683,1007,513,258
2023-07-08,Maharashtra,Maharashtra_District_2,721947,6625,1265,1525,3106,1432,562
2023-07-08,Uttar Pradesh,Uttar_District_6,900386,9167,981,1999,4466,1909,793
2023-07-08,Karnataka,Karnataka_District_6,402456,4683,681,1306,2028,1046,303
2023-07-08,Tamil Nadu,Tamil_District_5,243087,5101,875,1496,2071,1201,333
2023-07-08,Delhi,Delhi_District_5,220332,3230,587,676,1561,758,235
2023-07-08,West Bengal,West_District_2,946479,3885,855,1146,1778,825,136
2023-07-08,Rajasthan,Rajasthan_District_6,274443,3936,985,1113,1670,820,333
2023-07-08,Gujarat,Gujarat_District_5,572228,3920,695,1087,1631,803,399
2023-07-08,Madhya Pradesh,Madhya_District_6,538833,3558,465,1016,1645,807,90
2023-07-08,Bihar,Bihar_District_3,210155,2422,464,720,1089,531,82
2023-07-08,Andhra Pradesh,Andhra_District_3,930680,2783,401,706,1121,572,384
2023-07-08,Telangana,Telangana_District_4,956745,2252,234,565,999,540,148
2023-07-08,Kerala,Kerala_District_4,464385,2333,356,470,1139,471,253
2023-07-08,Odisha,Odisha_District_3,641163,1576,404,437,746,357,36
2023-07-08,Assam,Assam_District_2,247142,1345,352,362,588,286,109
2023-07-09,Maharashtra,Maharashtra_District_2,523851,6631,1646,1419,3034,1449,729
2023-07-09,Uttar Pradesh,Uttar_District_4,226343,9845,1684,2147,4749,2422,527
2023-07-09,Karnataka,Karnataka_District_1,985994,4466,566,911,2117,968,470
2023-07-09,Tamil Nadu,Tamil_District_7,921517,5257,940,1076,2298,1056,827
2023-07-09,Delhi,Delhi_District_7,783277,3411,892,877,1563,790,181
2023-07-09,West Bengal,West_District_4,883533,4122,711,900,1664,964,594
2023-07-09,Rajasthan,Rajasthan_District_1,425392,3741,917,1038,1848,800,55
2023-07-09,Gujarat,Gujarat_District_2,204584,4062,1123,906,1921,882,353
2023-07-09,Madhya Pradesh,Madhya_District_5,448218,3400,395,878,1529,727,266
2023-07-09,Bihar,Bihar_District_6,131501,2830,590,833,1259,568,170
2023-07-09,Andhra Pradesh,Andhra_District_4,211397,2677,661,616,1085,633,343
2023-07-09,Telangana,Telangana_District_4,273737,3213,455,785,1460,662,306
2023-07-09,Kerala,Kerala_District_7,405084,2488,501,700,1080,590,118
2023-07-09,Odisha,Odisha_District_3,205691,2130,326,536,1019,476,99
2023-07-09,Assam,Assam_District_7,320686,1087,281,298,471,220,98
2023-07-10,Maharashtra,Maharashtra_District_3,322615,10354,2859,2825,5015,2342,172
2023-07-10,Uttar Pradesh,Uttar_District_6,900532,15189,2696,3342,7346,3041,1460
2023-07-10,Karnataka,Karnataka_District_4,425999,7850,1822,1650,3900,1767,533
2023-07-10,Tamil Nadu,Tamil_District_5,528775,9554,2469,2169,4713,2247,425
2023-07-10,Delhi,Delhi_District_6,368186,5531,1599,1261,2481,1120,669
2023-07-10,West Bengal,West_District_7,815781,6527,867,1360,2961,1560,646
2023-07-10,Rajasthan,Rajasthan_District_1,558343,5643,1520,1299,2641,1268,435
2023-07-10,Gujarat,Gujarat_District_7,951072,6815,957,1718,3124,1408,565
2023-07-10,Madhya Pradesh,Madhya_District_1,376948,5374,921,1125,2638,1242,369
2023-07-10,Bihar,Bihar_District_6,558181,4030,889,1034,1906,966,124
2023-07-10,Andhra Pradesh,Andhra_District_4,540453,5467,1362,1615,2702,1258,-108
2023-07-10,Telangana,Telangana_District_7,486803,4689,1366,1280,2337,990,82
2023-07-10,Kerala,Kerala_District_3,222601,4187,897,1026,1824,951,386
2023-07-10,Odisha,Odisha_District_5,372534,3006,836,724,1324,645,313
2023-07-10,Assam,Assam_District_2,609351,3012,842,636,1335,651,390
2023-07-11,Maharashtra,Maharashtra_District_1,748344,10572,1968,2671,4826,2583,492
2023-07-11,Uttar Pradesh,Uttar_District_4,396719,15168,3569,3808,6308,3197,1855
2023-07-11,Karnataka,Karnataka_District_7,443440,7941,2317,1622,3957,1914,448
2023-07-11,Tamil Nadu,Tamil_District_7,329889,8626,1843,2240,4210,1985,191
2023-07-11,Delhi,Delhi_District_4,793833,4902,886,1399,2066,1133,304
2023-07-11,West Bengal,West_District_4,129510,6304,1103,1472,2526,1480,826
2023-07-11,Rajasthan,Rajasthan_District_7,500121,5654,1632,1176,2574,1277,627
2023-07-11,Gujarat,Gujarat_District_4,906570,6842,1874,1610,3211,1558,463
2023-07-11,Madhya Pradesh,Madhya_District_6,802621,5595,1525,1366,2424,1191,614
2023-07-11,Bihar,Bihar_District_7,109676,3664,926,887,1665,895,217
2023-07-11,Andhra Pradesh,Andhra_District_5,356880,4786,598,1315,2284,982,205
2023-07-11,Telangana,Telangana_District_7,817710,4979,547,1308,2088,1113,470
2023-07-11,Kerala,Kerala_District_5,773874,3891,1142,870,1851,966,204
2023-07-11,Odisha,Odisha_District_4,675328,2977,644,602,1231,709,435
2023-07-11,Assam,Assam_District_4,449340,2310,276,571,1020,515,204
2023-07-12,Maharashtra,Maharashtra_District_3,745934,10333,1989,2491,4626,2573,643
2023-07-12,Uttar Pradesh,Uttar_District_6,387815,15888,4172,3328,7354,3263,1943
2023-07-12,Karnataka,Karnataka_District_6,816934,7388,1506,1875,3579,1825,109
2023-07-12,Tamil Nadu,Tamil_District_5,711735,9143,1773,1977,3730,1929,1507
2023-07-12,Delhi,Delhi_District_7,890019,5233,1428,1368,2100,1131,634
2023-07-12,West Bengal,West_District_1,211090,6808,1018,1503,3209,1589,507
2023-07-12,Rajasthan,Rajasthan_District_6,443664,6236,1385,1309,2651,1541,735
2023-07-12,Gujarat,Gujarat_District_1,217817,6356,1353,1272,2832,1449,803
2023-07-12,Madhya Pradesh,Madhya_District_4,730074,5562,1482,1633,2653,1295,-19
2023-07-12,Bihar,Bihar_District_4,595263,4033,1103,861,1748,953,471
2023-07-12,Andhra Pradesh,Andhra_District_3,559372,5491,867,1293,2483,1327,388
2023-07-12,Telangana,Telangana_District_5,512743,4506,1103,1350,2031,981,144
2023-07-12,Kerala,Kerala_District_6,670028,4338,1171,1217,1926,867,328
2023-07-12,Odisha,Odisha_District_2,629378,3712,1018,834,1593,864,421
2023-07-12,Assam,Assam_District_7,895057,2835,707,592,1405,601,237
2023-07-13,Maharashtra,Maharashtra_District_6,441515,10714,2604,2222,4786,2675,1031
2023-07-13,Uttar Pradesh,Uttar_District_3,948435,15322,4137,4259,6300,3458,1305
2023-07-13,Karnataka,Karnataka_District_5,268245,7706,844,2036,3425,1619,626
2023-07-13,Tamil Nadu,Tamil_District_6,437855,9090,1975,2118,3737,1995,1240
2023-07-13,Delhi,Delhi_District_7,980241,5583,597,1599,2583,1232,169
2023-07-13,West Bengal,West_District_6,394244,6347,667,1371,3080,1358,538
2023-07-13,Rajasthan,Rajasthan_District_4,644943,6150,1243,1454,2494,1268,934
2023-07-13,Gujarat,Gujarat_District_3,565727,6767,1602,1979,2930,1494,364
2023-07-13,Madhya Pradesh,Madhya_District_3,687513,5212,991,1148,2521,1159,384
2023-07-13,Bihar,Bihar_District_4,386017,3584,596,855,1538,798,393
2023-07-13,Andhra Pradesh,Andhra_District_5,938362,5064,542,1090,2173,1142,659
2023-07-13,Telangana,Telangana_District_1,721169,4895,1138,1451,2187,1191,66
2023-07-13,Kerala,Kerala_District_7,957979,3624,954,1021,1658,780,165
2023-07-13,Odisha,Odisha_District_3,605011,3580,920,758,1612,744,466
2023-07-13,Assam,Assam_District_5,736773,2200,253,633,882,538,147
2023-07-14,Maharashtra,Maharashtra_District_2,905196,10662,1607,2272,4488,2177,1725
2023-07-14,Uttar Pradesh,Uttar_District_3,239607,15801,4189,4512,7656,3248,385
2023-07-14,Karnataka,Karnataka_District_1,868314,7608,955,2197,3800,1766,-155
2023-07-14,Tamil Nadu,Tamil_District_1,395033,9271,1881,1880,4538,2052,801
2023-07-14,Delhi,Delhi_District_2,995162,4756,502,1247,2340,1084,85
2023-07-14,West Bengal,West_District_3,121263,6634,1647,1558,2780,1621,675
2023-07-14,Rajasthan,Rajasthan_District_7,814748,6068,1088,1766,2894,1371,37
2023-07-14,Gujarat,Gujarat_District_3,981089,6086,998,1527,2736,1253,570
2023-07-14,Madhya Pradesh,Madhya_District_6,148945,5207,827,1215,2219,1154,619
2023-07-14,Bihar,Bihar_District_6,737424,3973,785,981,1863,848,281
2023-07-14,Andhra Pradesh,Andhra_District_2,233988,5129,1164,1509,2155,1177,288
2023-07-14,Telangana,Telangana_District_7,791089,5010,520,1113,2485,1138,274
2023-07-14,Kerala,Kerala_District_5,342607,4118,658,1002,1916,989,211
2023-07-14,Odisha,Odisha_District_6,217314,3340,419,1000,1535,729,76
2023-07-14,Assam,Assam_District_5,378007,2102,500,423,955,425,299
2023-07-15,Maharashtra,Maharashtra_District_5,180378,6490,1241,1879,2849,1337,425
2023-07-15,Uttar Pradesh,Uttar_District_3,844459,9832,1563,2254,4503,1968,1107
2023-07-15,Karnataka,Karnataka_District_6,546225,4975,548,1359,2445,1151,20
2023-07-15,Tamil Nadu,Tamil_District_4,873475,5091,884,1338,2282,1093,378
2023-07-15,Delhi,Delhi_District_3,316385,3265,705,784,1547,738,196
2023-07-15,West Bengal,West_District_5,764483,4299,542,1159,1799,934,407
2023-07-15,Rajasthan,Rajasthan_District_5,749473,3498,699,780,1602,783,333
2023-07-15,Gujarat,Gujarat_District_2,533012,3540,581,847,1529,808,356
2023-07-15,Madhya Pradesh,Madhya_District_2,804206,2810,391,719,1176,660,255
2023-07-15,Bihar,Bihar_District_4,888220,2357,591,706,1168,549,-66
2023-07-15,Andhra Pradesh,Andhra_District_2,577325,2899,550,626,1174,701,398
2023-07-15,Telangana,Telangana_District_3,464369,2843,366,713,1142,699,289
2023-07-15,Kerala,Kerala_District_5,331069,1865,451,511,904,385,65
2023-07-15,Odisha,Odisha_District_2,262247,2409,406,568,997,492,352
2023-07-15,Assam,Assam_District_4,318438,1537,208,329,683,340,185
2023-07-16,Maharashtra,Maharashtra_District_2,862726,6372,1520,1688,3078,1389,217
2023-07-16,Uttar Pradesh,Uttar_District_6,790455,9549,1035,2318,4027,2142,1062
2023-07-16,Karnataka,Karnataka_District_7,234412,4870,1131,1295,2163,975,437
2023-07-16,Tamil Nadu,Tamil_District_1,478517,5237,757,1156,2465,1250,366
2023-07-16,Delhi,Delhi_District_5,250678,2790,670,678,1198,643,271
2023-07-16,West Bengal,West_District_3,394164,3805,758,996,1859,855,95
2023-07-16,Rajasthan,Rajasthan_District_4,828016,3367,976,940,1666,829,-68
2023-07-16,Gujarat,Gujarat_District_4,486788,4023,660,857,1704,882,580
