date,state,district,pincode,enrolment_count,update_count,age_0_18,age_19_40,age_41_60,age_60_plus,source_file
2023-08-23,Haryana,HaryanaDistrict,449242,13965,2520,3801,6934,3329,0,sample_data.csv
2023-08-23,Jharkhand,JharkhandDistrict,572435,11548,1967,2914,4762,2576,1296,sample_data.csv
2023-08-23,Uttarakhand,UttarakhandDistrict,530886,18144,2981,4271,7437,4246,2190,sample_data.csv
2023-08-24,Maharashtra,MaharashtraDistrict,585823,14200,2800,4083,6462,3359,296,sample_data.csv
2023-08-24,Uttar Pradesh,Uttar PradeshDistrict,102858,18142,2895,3832,7820,3716,2774,sample_data.csv
2023-08-24,Karnataka,KarnatakaDistrict,874900,21784,3559,4894,10219,4499,2172,sample_data.csv
2023-08-24,Tamil Nadu,Tamil NaduDistrict,261087,15450,1869,3180,6286,3744,2240,sample_data.csv
2023-08-24,Delhi,DelhiDistrict,187877,20117,3045,4372,9832,4355,1558,sample_data.csv
2023-08-24,West Bengal,West BengalDistrict,490874,10897,1660,2842,5275,2182,598,sample_data.csv
2023-08-24,Rajasthan,RajasthanDistrict,592324,5947,1095,1380,2515,1310,742,sample_data.csv
2023-08-24,Gujarat,GujaratDistrict,926004,19231,2654,5613,8264,3880,1474,sample_data.csv
2023-08-24,Madhya Pradesh,Madhya PradeshDistrict,738551,7826,1237,1591,3610,1677,948,sample_data.csv
2023-08-24,Bihar,BiharDistrict,588788,11330,1850,2948,4907,2457,1018,sample_data.csv
2023-08-24,Andhra Pradesh,Andhra PradeshDistrict,583954,5658,643,1267,2389,1273,729,sample_data.csv
2023-08-24,Telangana,TelanganaDistrict,315916,8347,1504,1694,3773,2055,825,sample_data.csv
2023-08-24,Kerala,KeralaDistrict,480139,9231,1325,2179,4218,2243,591,sample_data.csv
2023-08-24,Odisha,OdishaDistrict,813086,18836,3287,5505,7903,4630,798,sample_data.csv
2023-08-24,Assam,AssamDistrict,179961,5047,675,1434,2218,1164,231,sample_data.csv
2023-08-24,Punjab,PunjabDistrict,489250,15155,1768,3551,7204,3622,778,sample_data.csv
2023-08-24,Chhattisgarh,ChhattisgarhDistrict,752153,7117,899,1515,3088,1499,1015,sample_data.csv
2023-08-24,Haryana,HaryanaDistrict,542343,15214,2347,3074,6625,3749,1766,sample_data.csv
2023-08-24,Jharkhand,JharkhandDistrict,695964,6591,1047,1470,3255,1600,266,sample_data.csv
2023-08-24,Uttarakhand,UttarakhandDistrict,451899,9403,1580,2094,4554,2052,703,sample_data.csv
2023-08-25,Maharashtra,MaharashtraDistrict,164493,23802,3599,4825,10059,5774,3144,sample_data.csv
2023-08-25,Uttar Pradesh,Uttar PradeshDistrict,296688,27798,3306,7230,11995,5771,2802,sample_data.csv
2023-08-25,Karnataka,KarnatakaDistrict,905847,7734,1127,1952,3833,1699,250,sample_data.csv
2023-08-25,Tamil Nadu,Tamil NaduDistrict,146802,15994,2291,4706,7903,3297,88,sample_data.csv
2023-08-25,Delhi,DelhiDistrict,658420,8702,958,1853,3491,1921,1437,sample_data.csv
2023-08-25,West Bengal,West BengalDistrict,966651,15549,3005,4466,6674,3439,970,sample_data.csv
2023-08-25,Rajasthan,RajasthanDistrict,161479,5954,1139,1313,2636,1417,588,sample_data.csv
2023-08-25,Gujarat,GujaratDistrict,174029,5630,808,1340,2522,1201,567,sample_data.csv
2023-08-25,Madhya Pradesh,Madhya PradeshDistrict,416874,11253,1704,2658,5440,2524,631,sample_data.csv
2023-08-25,Bihar,BiharDistrict,911044,14425,2694,4010,6130,2979,1306,sample_data.csv
2023-08-25,Andhra Pradesh,Andhra PradeshDistrict,115221,8481,1596,2468,3823,2009,181,sample_data.csv
2023-08-25,Telangana,TelanganaDistrict,725044,19671,3352,5101,8359,4376,1835,sample_data.csv
2023-08-25,Kerala,KeralaDistrict,410604,12891,1540,3532,5603,3183,573,sample_data.csv
2023-08-25,Odisha,OdishaDistrict,733573,13732,2045,3524,6407,2927,874,sample_data.csv
2023-08-25,Assam,AssamDistrict,797114,19509,2782,3953,9564,4794,1198,sample_data.csv
2023-08-25,Punjab,PunjabDistrict,682734,5127,638,1452,2490,1107,78,sample_data.csv
2023-08-25,Chhattisgarh,ChhattisgarhDistrict,642984,17727,2253,4059,7469,4014,2185,sample_data.csv
2023-08-25,Haryana,HaryanaDistrict,459929,6020,766,1666,2554,1266,534,sample_data.csv
2023-08-25,Jharkhand,JharkhandDistrict,290316,7144,929,1916,3250,1529,449,sample_data.csv
2023-08-25,Uttarakhand,UttarakhandDistrict,464542,8363,1513,2151,3502,2056,654,sample_data.csv
2023-08-26,Maharashtra,MaharashtraDistrict,401620,12532,2022,2993,5508,3008,1023,sample_data.csv
2023-08-26,Uttar Pradesh,Uttar PradeshDistrict,906316,6277,801,1266,2541,1396,1074,sample_data.csv
2023-08-26,Karnataka,KarnatakaDistrict,700851,10239,1188,3007,4642,2142,448,sample_data.csv
2023-08-26,Tamil Nadu,Tamil NaduDistrict,822849,11302,1285,3325,5593,2383,1,sample_data.csv
2023-08-26,Delhi,DelhiDistrict,524297,12255,1531,2641,5959,2492,1163,sample_data.csv
2023-08-26,West Bengal,West BengalDistrict,515208,6835,1076,1955,3355,1673,0,sample_data.csv
2023-08-26,Rajasthan,RajasthanDistrict,846385,10756,1571,2957,4336,2339,1124,sample_data.csv
2023-08-26,Gujarat,GujaratDistrict,209016,5539,810,1487,2317,1130,605,sample_data.csv
2023-08-26,Madhya Pradesh,Madhya PradeshDistrict,827704,5438,550,1226,2586,1233,393,sample_data.csv
2023-08-26,Bihar,BiharDistrict,963259,8136,1301,1878,3928,1752,578,sample_data.csv
2023-08-26,Andhra Pradesh,Andhra PradeshDistrict,376524,10241,1293,2852,4430,2337,622,sample_data.csv
2023-08-26,Telangana,TelanganaDistrict,991135,10046,1233,2444,4141,2062,1399,sample_data.csv
2023-08-26,Kerala,KeralaDistrict,379747,8148,1306,2413,3781,1707,247,sample_data.csv
2023-08-26,Odisha,OdishaDistrict,765304,6100,1067,1240,2611,1355,894,sample_data.csv
2023-08-26,Assam,AssamDistrict,723759,3747,617,1044,1694,894,115,sample_data.csv
2023-08-26,Punjab,PunjabDistrict,260746,7641,1085,1840,3096,1719,986,sample_data.csv
2023-08-26,Chhattisgarh,ChhattisgarhDistrict,460052,7771,1272,1991,3124,1805,851,sample_data.csv
2023-08-26,Haryana,HaryanaDistrict,117005,7029,1202,2030,3105,1415,479,sample_data.csv
2023-08-26,Jharkhand,JharkhandDistrict,491350,10126,1388,2409,4349,2474,894,sample_data.csv
2023-08-26,Uttarakhand,UttarakhandDistrict,649993,4977,903,1170,2483,1198,126,sample_data.csv
2023-08-27,Maharashtra,MaharashtraDistrict,184357,17299,1773,4842,8276,4324,0,sample_data.csv
2023-08-27,Uttar Pradesh,Uttar PradeshDistrict,392142,13787,1968,3620,5862,2908,1397,sample_data.csv
2023-08-27,Karnataka,KarnatakaDistrict,736863,13989,2319,3734,6019,3459,777,sample_data.csv
2023-08-27,Tamil Nadu,Tamil NaduDistrict,553080,8710,1402,1930,4065,1950,765,sample_data.csv
2023-08-27,Delhi,DelhiDistrict,859782,5172,987,1217,2530,1124,301,sample_data.csv
2023-08-27,West Bengal,West BengalDistrict,591122,5338,706,1510,2625,1116,87,sample_data.csv
2023-08-27,Rajasthan,RajasthanDistrict,865797,5440,793,1279,2626,1265,270,sample_data.csv
2023-08-27,Gujarat,GujaratDistrict,872625,5820,993,1738,2344,1407,331,sample_data.csv
2023-08-27,Madhya Pradesh,Madhya PradeshDistrict,666066,11229,1577,2878,4981,2657,713,sample_data.csv
2023-08-27,Bihar,BiharDistrict,580331,9290,1306,1880,3854,2067,1489,sample_data.csv
2023-08-27,Andhra Pradesh,Andhra PradeshDistrict,885962,9526,1319,2265,3950,2126,1185,sample_data.csv
2023-08-27,Telangana,TelanganaDistrict,932941,7725,867,1792,3304,1710,919,sample_data.csv
2023-08-27,Kerala,KeralaDistrict,553201,11905,1777,2440,5429,2722,1314,sample_data.csv
2023-08-27,Odisha,OdishaDistrict,656578,10903,1972,2199,4513,2515,1676,sample_data.csv
2023-08-27,Assam,AssamDistrict,229355,9459,1712,2610,4305,2072,472,sample_data.csv
2023-08-27,Punjab,PunjabDistrict,108393,9701,1136,1997,4803,2168,733,sample_data.csv
2023-08-27,Chhattisgarh,ChhattisgarhDistrict,911127,10128,1781,2911,4518,2087,612,sample_data.csv
2023-08-27,Haryana,HaryanaDistrict,829001,8675,1599,1834,3536,2085,1220,sample_data.csv
2023-08-27,Jharkhand,JharkhandDistrict,480411,11109,1382,2986,4885,2511,727,sample_data.csv
2023-08-27,Uttarakhand,UttarakhandDistrict,754487,9987,1622,2732,4188,2384,683,sample_data.csv
2023-08-28,Maharashtra,MaharashtraDistrict,707405,23424,2362,6254,9495,4745,2930,sample_data.csv
2023-08-28,Uttar Pradesh,Uttar PradeshDistrict,915070,9651,1303,2339,4769,1991,552,sample_data.csv
2023-08-28,Karnataka,KarnatakaDistrict,312902,7032,1339,1552,3132,1558,790,sample_data.csv
2023-08-28,Tamil Nadu,Tamil NaduDistrict,535450,8768,1424,1770,3770,1959,1269,sample_data.csv
2023-08-28,Delhi,DelhiDistrict,751825,9972,1401,2590,4128,2232,1022,sample_data.csv
2023-08-28,West Bengal,West BengalDistrict,760825,15870,2041,3470,7503,3498,1399,sample_data.csv
2023-08-28,Rajasthan,RajasthanDistrict,668849,19285,2215,4804,8636,4781,1064,sample_data.csv
2023-08-28,Gujarat,GujaratDistrict,150364,13381,2515,2965,6471,3062,883,sample_data.csv
2023-08-28,Madhya Pradesh,Madhya PradeshDistrict,492980,7954,861,2093,3955,1728,178,sample_data.csv
2023-08-28,Bihar,BiharDistrict,167464,6254,766,1570,2807,1353,524,sample_data.csv
2023-08-28,Andhra Pradesh,Andhra PradeshDistrict,475057,15931,2144,4615,7719,3583,14,sample_data.csv
2023-08-28,Telangana,TelanganaDistrict,468477,5431,647,1305,2440,1340,346,sample_data.csv
2023-08-28,Kerala,KeralaDistrict,490627,12938,1837,2885,5360,3074,1619,sample_data.csv
2023-08-28,Odisha,OdishaDistrict,445231,7649,827,1867,3152,1803,827,sample_data.csv
2023-08-28,Assam,AssamDistrict,742249,8449,1439,1850,4086,2052,461,sample_data.csv
2023-08-28,Punjab,PunjabDistrict,951393,8434,1640,1897,3533,1836,1168,sample_data.csv
2023-08-28,Chhattisgarh,ChhattisgarhDistrict,478452,5613,591,1405,2324,1310,574,sample_data.csv
2023-08-28,Haryana,HaryanaDistrict,308052,18345,2039,3802,7651,3780,3112,sample_data.csv
2023-08-28,Jharkhand,JharkhandDistrict,318345,9536,1647,2624,4328,1979,605,sample_data.csv
2023-08-28,Uttarakhand,UttarakhandDistrict,704607,10937,1737,2717,5051,2594,575,sample_data.csv
2023-08-29,Maharashtra,MaharashtraDistrict,142451,25293,4514,5724,12163,5613,1793,sample_data.csv
2023-08-29,Uttar Pradesh,Uttar PradeshDistrict,114295,16863,3024,4505,7524,3532,1302,sample_data.csv
2023-08-29,Karnataka,KarnatakaDistrict,951337,22219,3577,5741,10460,4885,1133,sample_data.csv
2023-08-29,Tamil Nadu,Tamil NaduDistrict,942062,11648,1368,3407,5586,2445,210,sample_data.csv
2023-08-29,Delhi,DelhiDistrict,548102,11822,2360,2417,4795,2914,1696,sample_data.csv
2023-08-29,West Bengal,West BengalDistrict,661122,7466,1361,2128,3327,1852,159,sample_data.csv
2023-08-29,Rajasthan,RajasthanDistrict,103905,18657,3699,4361,7676,4027,2593,sample_data.csv
2023-08-29,Gujarat,GujaratDistrict,496578,10661,1847,2236,4325,2353,1747,sample_data.csv
2023-08-29,Madhya Pradesh,Madhya PradeshDistrict,904840,15484,2281,3176,7212,3733,1363,sample_data.csv
2023-08-29,Bihar,BiharDistrict,557630,15321,2273,3360,6843,3686,1432,sample_data.csv
2023-08-29,Andhra Pradesh,Andhra PradeshDistrict,316982,14985,1888,3857,6342,3584,1202,sample_data.csv
2023-08-29,Telangana,TelanganaDistrict,837530,10021,1182,2042,4152,2049,1778,sample_data.csv
2023-08-29,Kerala,KeralaDistrict,683705,11836,2010,2966,5386,2701,783,sample_data.csv
2023-08-29,Odisha,OdishaDistrict,527264,14172,2255,4208,6693,3135,136,sample_data.csv
2023-08-29,Assam,AssamDistrict,609861,14768,1985,3374,6432,3619,1343,sample_data.csv
2023-08-29,Punjab,PunjabDistrict,808932,5930,834,1528,2746,1353,303,sample_data.csv
2023-08-29,Chhattisgarh,ChhattisgarhDistrict,145295,14064,2205,3392,6948,3381,343,sample_data.csv
2023-08-29,Haryana,HaryanaDistrict,838398,9713,1178,2630,4435,2376,272,sample_data.csv
2023-08-29,Jharkhand,JharkhandDistrict,581887,9452,1088,2193,4354,2033,872,sample_data.csv
2023-08-29,Uttarakhand,UttarakhandDistrict,753945,14790,2076,3460,7107,3571,652,sample_data.csv
2023-08-30,Maharashtra,MaharashtraDistrict,421681,29758,4072,8814,13557,6512,875,sample_data.csv
2023-08-30,Uttar Pradesh,Uttar PradeshDistrict,440223,24635,3509,6349,11136,4972,2178,sample_data.csv
2023-08-30,Karnataka,KarnatakaDistrict,972802,12578,2315,3494,5333,2860,891,sample_data.csv
2023-08-30,Tamil Nadu,Tamil NaduDistrict,759871,14653,2527,3493,6557,3392,1211,sample_data.csv
2023-08-30,Delhi,DelhiDistrict,354199,18967,2494,4506,8556,3983,1922,sample_data.csv
2023-08-30,West Bengal,West BengalDistrict,283909,6159,846,1246,2657,1317,939,sample_data.csv
2023-08-30,Rajasthan,RajasthanDistrict,848827,8887,1185,2301,4197,2162,227,sample_data.csv
2023-08-30,Gujarat,GujaratDistrict,458328,15029,1809,3236,7263,3137,1393,sample_data.csv
2023-08-30,Madhya Pradesh,Madhya PradeshDistrict,682481,9314,1217,2178,4155,1969,1012,sample_data.csv
2023-08-30,Bihar,BiharDistrict,736175,15442,1754,3927,6628,3304,1583,sample_data.csv
2023-08-30,Andhra Pradesh,Andhra PradeshDistrict,583425,12797,1671,3830,5795,2740,432,sample_data.csv
2023-08-30,Telangana,TelanganaDistrict,935131,17897,3230,4623,7321,3847,2106,sample_data.csv
2023-08-30,Kerala,KeralaDistrict,468088,15616,2358,4343,6891,3218,1164,sample_data.csv
2023-08-30,Odisha,OdishaDistrict,952285,7898,916,2104,3284,1655,855,sample_data.csv
2023-08-30,Assam,AssamDistrict,473526,8287,858,1859,3683,1736,1009,sample_data.csv
2023-08-30,Punjab,PunjabDistrict,330951,10711,1848,2362,5186,2221,942,sample_data.csv
2023-08-30,Chhattisgarh,ChhattisgarhDistrict,266563,16209,2383,4425,7730,3769,285,sample_data.csv
2023-08-30,Haryana,HaryanaDistrict,940625,16361,2144,3618,7794,3797,1152,sample_data.csv
2023-08-30,Jharkhand,JharkhandDistrict,311127,5192,1027,1101,2332,1238,521,sample_data.csv
2023-08-30,Uttarakhand,UttarakhandDistrict,252946,7533,831,2213,3655,1873,0,sample_data.csv
2023-08-31,Maharashtra,MaharashtraDistrict,244725,9952,1726,2152,4202,2414,1184,sample_data.csv
2023-08-31,Uttar Pradesh,Uttar PradeshDistrict,903245,16155,2389,4369,7637,4006,143,sample_data.csv
2023-08-31,Karnataka,KarnatakaDistrict,123699,23068,3146,6168,10963,4918,1019,sample_data.csv
2023-08-31,Tamil Nadu,Tamil NaduDistrict,720650,12234,1650,2703,4941,2990,1600,sample_data.csv
2023-08-31,Delhi,DelhiDistrict,279460,10240,1470,2277,5045,2404,514,sample_data.csv
2023-08-31,West Bengal,West BengalDistrict,537852,6088,759,1361,2977,1299,451,sample_data.csv
2023-08-31,Rajasthan,RajasthanDistrict,382476,11520,1929,2901,5397,2679,543,sample_data.csv
2023-08-31,Gujarat,GujaratDistrict,482783,5881,813,1526,2671,1436,248,sample_data.csv
2023-08-31,Madhya Pradesh,Madhya PradeshDistrict,621741,7456,1243,2170,3706,1527,53,sample_data.csv
2023-08-31,Bihar,BiharDistrict,498605,15846,1949,3323,6592,3570,2361,sample_data.csv
2023-08-31,Andhra Pradesh,Andhra PradeshDistrict,730772,19729,2042,3966,9352,4082,2329,sample_data.csv
2023-08-31,Telangana,TelanganaDistrict,889906,11779,2119,2444,5612,2423,1300,sample_data.csv
2023-08-31,Kerala,KeralaDistrict,138490,13049,2570,3410,6338,3041,260,sample_data.csv
2023-08-31,Odisha,OdishaDistrict,680910,8880,1136,1784,3819,2140,1137,sample_data.csv
2023-08-31,Assam,AssamDistrict,453865,18785,3190,5057,9218,3915,595,sample_data.csv
2023-08-31,Punjab,PunjabDistrict,882787,8828,937,2140,3702,2003,983,sample_data.csv
2023-08-31,Chhattisgarh,ChhattisgarhDistrict,187432,18597,2210,4402,8645,3785,1765,sample_data.csv
2023-08-31,Haryana,HaryanaDistrict,914148,14609,1823,3783,7297,3367,162,sample_data.csv
2023-08-31,Jharkhand,JharkhandDistrict,568335,10868,1612,3144,4373,2222,1129,sample_data.csv
2023-08-31,Uttarakhand,UttarakhandDistrict,260978,11396,2202,2855,5480,2461,600,sample_data.csv
2023-09-01,Maharashtra,MaharashtraDistrict,494367,22243,2519,4997,10353,5114,1779,sample_data.csv
2023-09-01,Uttar Pradesh,Uttar PradeshDistrict,868260,9317,1113,2391,4152,2146,628,sample_data.csv
2023-09-01,Karnataka,KarnatakaDistrict,141473,6716,781,1926,3009,1643,138,sample_data.csv
2023-09-01,Tamil Nadu,Tamil NaduDistrict,183209,11026,1481,2850,5059,2365,752,sample_data.csv
2023-09-01,Delhi,DelhiDistrict,308011,20066,2395,6008,9750,4294,14,sample_data.csv
2023-09-01,West Bengal,West BengalDistrict,502284,16588,3192,4530,8263,3384,411,sample_data.csv
2023-09-01,Rajasthan,RajasthanDistrict,180837,17420,2290,4412,7723,4053,1232,sample_data.csv
2023-09-01,Gujarat,GujaratDistrict,365540,14467,1816,3843,5869,3181,1574,sample_data.csv
2023-09-01,Madhya Pradesh,Madhya PradeshDistrict,354816,13455,2586,2965,6364,2782,1344,sample_data.csv
2023-09-01,Bihar,BiharDistrict,922105,18635,2512,4766,8034,4292,1543,sample_data.csv
2023-09-01,Andhra Pradesh,Andhra PradeshDistrict,502383,9348,1489,2177,4587,1916,668,sample_data.csv
2023-09-01,Telangana,TelanganaDistrict,573439,18173,3536,4578,8201,4286,1108,sample_data.csv
2023-09-01,Kerala,KeralaDistrict,837628,6779,824,2002,2785,1557,435,sample_data.csv
2023-09-01,Odisha,OdishaDistrict,772126,17022,2113,5060,7600,3692,670,sample_data.csv
2023-09-01,Assam,AssamDistrict,874761,16003,1763,3405,6839,3746,2013,sample_data.csv
2023-09-01,Punjab,PunjabDistrict,429675,14030,2339,3771,5881,3499,879,sample_data.csv
2023-09-01,Chhattisgarh,ChhattisgarhDistrict,275045,9453,1582,2761,3949,2041,702,sample_data.csv
2023-09-01,Haryana,HaryanaDistrict,842608,9081,1605,1816,4393,1920,952,sample_data.csv
2023-09-01,Jharkhand,JharkhandDistrict,702337,11067,1424,2832,4663,2339,1233,sample_data.csv
2023-09-01,Uttarakhand,UttarakhandDistrict,883341,16985,1936,4615,7752,3958,660,sample_data.csv
2023-09-02,Maharashtra,MaharashtraDistrict,361531,12705,1464,3171,5629,2586,1319,sample_data.csv
2023-09-02,Uttar Pradesh,Uttar PradeshDistrict,696739,14309,1732,2864,6416,3355,1674,sample_data.csv
2023-09-02,Karnataka,KarnatakaDistrict,710387,11276,1293,2660,5609,2570,437,sample_data.csv
2023-09-02,Tamil Nadu,Tamil NaduDistrict,109340,14139,2242,3994,6847,2830,468,sample_data.csv
2023-09-02,Delhi,DelhiDistrict,599407,12013,1449,3059,4982,2944,1028,sample_data.csv
2023-09-02,West Bengal,West BengalDistrict,356995,3084,499,837,1297,718,232,sample_data.csv
2023-09-02,Rajasthan,RajasthanDistrict,167027,7338,948,2125,3570,1611,32,sample_data.csv
2023-09-02,Gujarat,GujaratDistrict,958974,4432,742,1212,2140,1009,71,sample_data.csv
2023-09-02,Madhya Pradesh,Madhya PradeshDistrict,892336,4122,608,1092,1743,931,356,sample_data.csv
2023-09-02,Bihar,BiharDistrict,248464,3962,440,924,1769,880,389,sample_data.csv
2023-09-02,Andhra Pradesh,Andhra PradeshDistrict,977693,8160,1566,1874,3715,1668,903,sample_data.csv
2023-09-02,Telangana,TelanganaDistrict,625974,4183,737,1183,1707,1030,263,sample_data.csv
2023-09-02,Kerala,KeralaDistrict,452433,6412,1071,1324,3085,1536,467,sample_data.csv
2023-09-02,Odisha,OdishaDistrict,656886,10122,1430,2519,4745,2100,758,sample_data.csv
2023-09-02,Assam,AssamDistrict,232141,10122,1922,2312,4210,2362,1238,sample_data.csv
2023-09-02,Punjab,PunjabDistrict,663609,11413,1689,3113,5202,2731,367,sample_data.csv
2023-09-02,Chhattisgarh,ChhattisgarhDistrict,651409,4425,608,939,1871,1020,595,sample_data.csv
2023-09-02,Haryana,HaryanaDistrict,904315,11420,2114,2392,5321,2763,944,sample_data.csv
2023-09-02,Jharkhand,JharkhandDistrict,162480,5432,591,1587,2565,1101,179,sample_data.csv
2023-09-02,Uttarakhand,UttarakhandDistrict,495214,6970,791,1840,3464,1578,88,sample_data.csv
2023-09-03,Maharashtra,MaharashtraDistrict,284342,5131,930,1389,2401,1175,166,sample_data.csv
2023-09-03,Uttar Pradesh,Uttar PradeshDistrict,361775,11474,1595,3360,4677,2854,583,sample_data.csv
2023-09-03,Karnataka,KarnatakaDistrict,775645,9417,1536,2671,4350,2317,79,sample_data.csv
2023-09-03,Tamil Nadu,Tamil NaduDistrict,576422,6052,1188,1260,2467,1281,1044,sample_data.csv
2023-09-03,Delhi,DelhiDistrict,508191,15054,2278,3202,6383,3306,2163,sample_data.csv
2023-09-03,West Bengal,West BengalDistrict,210767,8583,1490,2083,3534,1769,1197,sample_data.csv
2023-09-03,Rajasthan,RajasthanDistrict,187080,7867,1077,1968,3390,1676,833,sample_data.csv
2023-09-03,Gujarat,GujaratDistrict,130095,10292,1185,2190,4351,2330,1421,sample_data.csv
2023-09-03,Madhya Pradesh,Madhya PradeshDistrict,164347,7972,1164,1840,3312,1940,880,sample_data.csv
2023-09-03,Bihar,BiharDistrict,160205,3525,611,909,1750,749,117,sample_data.csv
2023-09-03,Andhra Pradesh,Andhra PradeshDistrict,270048,8796,1541,2291,3541,1810,1154,sample_data.csv
2023-09-03,Telangana,TelanganaDistrict,225799,8751,1594,2234,3849,1981,687,sample_data.csv
2023-09-03,Kerala,KeralaDistrict,571606,11654,1291,3401,5492,2752,9,sample_data.csv
2023-09-03,Odisha,OdishaDistrict,374353,4376,819,930,1872,1090,484,sample_data.csv
2023-09-03,Assam,AssamDistrict,455240,10878,1428,2924,4608,2648,698,sample_data.csv
2023-09-03,Punjab,PunjabDistrict,850932,8287,1530,1900,3680,1880,827,sample_data.csv
2023-09-03,Chhattisgarh,ChhattisgarhDistrict,816897,5562,729,1273,2505,1128,656,sample_data.csv
2023-09-03,Haryana,HaryanaDistrict,348455,6270,678,1874,2508,1509,379,sample_data.csv
2023-09-03,Jharkhand,JharkhandDistrict,204037,7996,1497,1915,3935,1692,454,sample_data.csv
2023-09-03,Uttarakhand,UttarakhandDistrict,512979,6492,681,1471,3091,1592,338,sample_data.csv
2023-09-04,Maharashtra,MaharashtraDistrict,188280,20122,2310,4985,9067,4121,1949,sample_data.csv
2023-09-04,Uttar Pradesh,Uttar PradeshDistrict,288745,13083,2084,2764,6337,3192,790,sample_data.csv
